Comment,Label
minuta meditim largo cdo energji tkeqe qe shihni ne foto quhet occult,0
uroj ne familjet atyre qe bejne keto veprime shemtuara llumra shoqerise,1
thuj her shpejt fran peposhi kerkoj nje femer per sekes funksionon,1
tani qe nxore ketu do shkojne ata fabrikave sallamit marr ate melcin,0
bane prov her dihet don zoti na ndimon,0
ahhahahhahah,0
hajt per hajer,0
ca gjilpëre duan ata aman punë shpatë ose shtize,1
hahahahahaha,0
ku magji qe mer ato persiper m,1
hahabababbababababaab sa qesh provoje njeher po heq magjia,0
fantastike po se gjen gje gjen keqe shpeton,0
fara keqe vdes kollaj,1
kush esht personi n foto,0
vrafte zoti madh ato qe bejne keto pune,1
thone qe bie rrufeja ne h,1
ide bukur nese ke potencial prevoje bone prov se dihet mund funksionoi,0
sa gje shpifur,1
provoje njeher se do shpetoj shqiperia,0
shif ca behet,0
cccccc rrace muti hala kohen shigjetes,1
hairstyle,0
pika raft deri vdekurit shkoni ishalla shkofshi pran,1
hahahahaha lutem beje po dergoj gjilpera poste,0
ke haruar ilirin,0
une zbesoj magjit besoj ne zot per mua magjit egzistojn ja friken fare vej tek njerit shikoj nese nje hall drejtohem madhit zot nese vertet egzistojn kto gjera qofte zoti ai qe denoft kta njerz,1
ca populli qe gjithe ato halle qe rrini besoni magjite kush tj keqen uron keqen vet gjen,0
mase qiet motra kthehet mbrapsh per veten saj asaj qe ber kete,1
tmerr ca spo dëgjojmë sot,0
hahaha po qe asht nje ide mire provoje nje her,0
boja njaj fotoje parlamentit,0
prandaj ngel beqare ne yllo,0
po provoje her t vetja ne do bej efekt pastaj beju keq njerezeve,0
sosht ja qr,1
o zot madh,0
tmerrshme mjere ato njerez qe bien ne duar liga kane mendjen ecin perpara ne kete vend felliqur por bejne keq tjetrit o zot na mbro keqja,1
varet ku do ja ngulesh gjilperen,0
bej ate gabim se do besh rrin gjithe jeten ne pushtet,0
sa frikshmepse smendoni se duke ba varrin tjetrit ja bani vetes,0
ca pret,0
nk bie rrufeja ne hale jo,1
ishalla po kalon leht semundeje se paske ik o plak per lesh sjetulle,1
amin,0
lottt pasket leshu fare,1
qyqja,0
futi thika fotove se gjilper gje gjo ato,0
ore pupliko se ty qenkan tu ba ket gje shpeit haaa,0
sbesoj se ndodh gje tyduhet tja dish ksaj puneti kendosh kengen shtrigave,0
po behe,0
pervoje iher per vete se edi rama eshte veshtir,0
zoti shkaterroft gjith magjistaret,1
po cna duhet vetingu ne kur zgjidhjen,0
siguri kan ber kastile,0
zot na ruaj cfare po degjojm,0
hey zot na ruj,0
do therur ajo qe ber,1
kane rjedhur njerzit fare ne var ste lene rehat,1
provoje nje her se ku dihet mbase funksionon ah medet o zot,0
fut ca mut nqese nguli ca gjilpona ene provoje pastaj bo hallv jo,1
o zot smund besu qe akoma gjana na tmerrut mor ju vraft zoti,1
abra katabra mase fuksionon plenc ata politikanet se prodhim plenci jan ata,1
ishte ashtu mendon sdo vriteshin njerz arem po thjesht nje fotografi,0
o zot cfare po shohin syte iu kthefshin pas koke kujt do qe ben gjera turp qe ekzistojne akoma keto turpe,1
maksimumi dit jet kan bravo ke fitu fshes korent,0
harro salen liken,0
ja vlen provu,0
auuu magji,0
provoj tek tek se tgjith bashk bojn raksionprishet magjia,0
ik vlla se tkam mbaru letrat ik rinovoji,0
ouuuu bobooooo akoma qenkën kto gjëra,0
magji ajo foto fut tmerrin se jan ngul ato gjilpera ashtu,0
vdiqaaaa,0
nguli se shpetojn gjith po do ndim vij un,0
di dmthca dreqin behet kshu ca jane kto gjera o njerez mund tbehen kto se mar vesh dreqin mund besh keq dikujt na shpifettt na tmerruat,0
funksionon po beje tu befsha,0
sa duket na kane bere ato magjine perpara magjistari din mbrohet magjite,0
hahahhaha hala funksion kto magjiiiii,0
ikur gjith ajo melçi dem,0
bojn ato melçit skuq kush bon keq keqja shkon shpia vet,0
hhhaha kane gurun gjiknurit,0
se ze gjo gjon o keqe,0
futi nbythe,1
interesante,0
qe fute foto taten kshu shpetojm jehovai drejtuesit po shko mermoj flej gjum se letrat banjos kur tju marojn do thoni yttt,0
sa tmira ato melçit,0
ncncnc bie rrufeja ne hale,1
provoje iher veten tate po boni magjia provoje tjert robo,0
po mere ngule nje ne b,1
harro monen elizen bustlat pqqs,1
paq fatin marigos,0
mundohesh kot se gje gjo gjon keqe jo ket gjet gjet zoti cfar spo dgj,0
shpjegon njeri dot ceshte shef cbehet,0
kan instaluar antimagical,0
hajd per hajer ishalla,0
na shpifet kto,0
provoje ishalla ecen mbarna thuaj adresen biem ndonje lek po mbarove punte shpetojme pakten,0
sa mire do beje ma ha mendja se zen magjia ato,0
o zot ende njerezit merren magji ku to dhembi o zot shume,1
waaa cfar mendimi negativ ju shkon ne mendje mekatar,0
coje foton ke varri enver hoxhes,0
futi nje naftes mbase ulet,0
në sy,0
po provoje njëher do na bësh hajër përtej shakas gjepura jan gjëra sjellin gjëvetëm ata besojn në zot bëjn budallallëqee ardhmja jeta kujt në dorë madhi zot,0
hiqja gjilperar qe andej se esht magji jan shum sukseshme thon mish bagetish ishalla ja kesh hequr,0
edi rama ngul vjet gjilperat po boj gam gam kot aty,0
provoje iher,0
po sbi rrufeja nhale o shok,1
pirdh se lirohesh ku kap magjija ato mor,1
qrr qas bojn njrz,1
po bëje prove qën se aty mbase zen dora hahaha hajde hajdee ku arritem,0
zot na ruaj ca tmerri,0
provoje iher pac doren mar ishalla,0
ajde estrade ajde vdesin cdo dit njerzit kto karlliqe,1
di kush maliqar shkruar por kompania tona lindur eshte forciar kur niko peleshi qene emigrant asnje funksion publik sa per cilesine prod them bindje qe eshte nder mirat ne treg vizituar fabriken shpesh here mund them qe eshte nder cilesoret,0
duhet fillojme rrisim pulat vete neper ballkone bare sa duash patatja eshte buke gjelle,0
maliq kush mo na thuj mbiemrin,0
pushtetaret qe na vrasin pak perdite vetem ne rrjetet sociale denoncojne,0
po ska gje stomaku shiptarve eshte mesuar haj cdo gje se ngren dicka mir ne shqiperi apo skaduar kot dal nami kinezve qe han cdo lloj gjeje po ne ja kalojm atyre pakten ata han vet dije po ne se dim ca ham prandaj shqiptaret kur dalin jasht shtetit ze barku se sjan mesur ushqime skaduara,0
prandaj goca mblidhemi themi jo shtypjes se sallamit,0
po niko peleshi blen gomarin ngordhur ky,0
ligj po maliq,0
ste zinka gjumi tregove nje barcalet na hapet barkun kte histori blini perfundon kompania,0
stop sallamrat se na sollet zorret ne goje,0
hallin fabrikave sallamit qani ju qani hallin shqipris shqiptareve qe kan lon pun asigjo se ai bossi fabrikes bo leket,0
ore be legjend na lini o njerez hajm sallam rehat ca,0
o spiun,0
ky firmosi per importimin kimikatit silikon miks eshte cudi,0
gocen mir niko,0
boo,0
mir ke thon po populli dele eshte,1
gati per t filmu iamlegend,0
vienna amsterdami kshu duken sipas ev,0
mu duk pakistani,0
gjendje lufte duket lart,0
kabul,0
fabrika cimentos,0
landfill ngjan,0
cernobil duket,0
eshte tirona jone tirona kontradites luftes paqes erresires drites,0
aty ku sdeperton drita diellit po vetem tym,0
sa mka marr malli ik ndajt,0
ah sa bukur,0
mirmengjes vec tym shof se tiran jo jo,0
cthoshte edi,0
po sikur eshte re koha sot apo tka shpetu cep pre,0
ishte ne gjendje bombardimesh,0
super mjes ket ajer,0
tirane ku eshte duket fare,0
the world is going down,0
ehh thuajsi qen njeher nje koh bota esht sot,0
sa ajer paster,0
gjesssss,0
bkr qenka m ca tymi iken vet icik m von,0
mirmengjesi,0
po shteti duhen fondet koh krize o shqipe,0
kur ska shtet bejme vet,0
bravo,0
shekulli xix,0
ja vonuam sot per kafe hahahahah,0
mir boni se per shtetin asnjehere sregullohet kshuqe bravo,0
lere se po shikoj edi do thot rritja ekonomis bejn kshu investimesh se skan ku qojne leket,0
bravo,0
bravo ne gjermani,0
doni ndim se per shtetin mbaru,0
epo tket dali ndonji fshatar tkandidoj per kryeminister,0
ku se spo shof,0
shyqyr qe moret vesh ndihmoni veten se njeri ndihmon prisni qielli,0
o regullun rugen,0
po megjithse taxat do ndalojne sespe sdo ngeli njeri kush paguaj taxa pastaj do hajn veshin njeri tjerirt pervec pastaj qe nje tok zot dihen cfra ndodh gojen hapur presin komshnjit tan tani ose se kuptojn ose bejn qellim,0
punoni se ju forcohen muskujt,0
sa cuna tmire,0
do shtroj vangjushi po he hajdutat do ishtrojn ato vodhen sa vodhen ja mbathen per amerik populli rri jeton ktu vujtje per her ska shtet ktu jo ktu esht shtet hajdut shtet muti,1
bravo ju lumt tenje rrug ku rri un shkarkuar kamjona cakudh largova shipria sot sai dite akoma se hapur cakudhin presin mua qe tja sitemoj rrugen po po motrat grat do ja rregudhoj ata po,0
shqiperia qe duam bere edi rama sikur qen pushti,1
vlla,0
pun po ska prefesjonist,0
bashkia qe duam,0
vetem ke kutia zgjidhje,0
vetem per tregu hallet jan po he se gje zgjidhin,0
bravo ik kap lopaten nihmoj shoket leje foton,0
pushtetaret qe duhet ndalojme se paguari taksa fillojme kujdesemi vet per veten vendin tone,0
pas ktij postimi neser ikmt policia shtetit do marri masat duhura pasi ju vepruar lejeqe do thot burg,0
ju lumt per vete ekan,0
kuptova ne cfare shekulli thua,0
shifni ju rregullojn lagjen,0
kush do pune ne tirane,0
bravo,0
komshivese per kto do shtrojn naj here,0
ne fund po bashkohen,0
shiko brenda tmerr minj,0
materjali dobet,0
se di kush ju coi deri n shkoll t lart kur akoma sdini shkrujtkeni ftyr qaheni per kushtet konvikteve,1
o analfabet qe di shkruash,1
poti ben foto brekt femrave foto,0
kte tshkrujtme tkeqen shum paske qe ke ardh ntiron,0
jan photoshop,0
ne dhjetor protesten dilni,0
gjasme investua,0
lageshtira se o solet cati,0
kan prish ata maskarenjt qe rrin ne katin fundit lageshtia se lali eri ber sa cilesore,1
paskan ndryshuhar kohet hapin ne tel ndonje batanie se perpara vetem tanga,0
sa pallat bukur ky,0
lali eri,1
njeri legen qe gjitha ben vetem per fasade ke hapi syt lali leshi se ra tavani,1
cope cop,0
he se rregulloni sandwicha ne hotele rine gocat keshtu qe prish shume pune,1
ngele duke par breket konviktoreve,0
mendosh qe godine rikonstruktua vetem para muajsh fasada lalit meqe shkoi inaguronte personalisht jashte se po hysh brenda eshte nje turp deshtim total,0
ja t japi nje leje per kat shtes,0
ktu mbaru gjithcka humb gjith cka ktu sbohet mo ky vend mbaru,0
sa pare konviktet qenkan katandisur,0
kur bjeri ne koke falenderoje,0
konviktoret shkreta,0
kan paguar studentat lali erin,0
po kati posht perse ska ra din hajvon,1
lesh lesh ne shpiat kshu jo konviktet,1
uaa tkeqen kohes xhaxhit rregulla tani bie tavani kok,0
po jeta ca do bej ja pam ne po pastaj,0
buta vete,0
eshte ashtu sic duket,0
cfar turpi per shtetin ktu ne suedi pastreheve sja japin kto lloj kushte jo studenteve qe jan ardhmja shtetit turp,0
haha ke dashur tregosh breket gocave,0
uau,0
shume vret syte menyra jane nderur rrobat fiks ata qe jetojne ne mal skane kapse per rrobapo ketu jena kushtet,0
eshte tavan dekorativ,0
ca ke plot brek sutjana,0
ca dmth qyte,0
magjit magjistarit,0
pikturoj beri ne koh rekord ju po prishni inati,0
pame po ne rregullojme dot,0
paskan bo ne stil barok punime vecanta,0
mbase mbakt pal lageshti lart,0
tmira jan ca,0
pame,0
woww,0
hec mer k se sa tblesh rryp gucci ene cont valentino ktu do vish ne prap na bo pordh kot,1
mosss ernestin,0
flit para kohe se ndoshta kthejn mbrapsh,0
prift kasemi tmaren,0
hallall,0
lamtumir per muaj,0
ato shpetun ju boni moral sikur dim qe asnji se do shqiprin ne momentin pare tgjith bojn gati plackat ik mir bo qe iket prz,0
bere gadi per ikur pleqte,0
rruge mbare,0
hec o burr se n ita po vjen kush di ku po iken,0
ne zonjes,0
perseri ernest,0
po thu lamtumir sikur sdo vish mo,0
hoqët dor ernesti ju,0
po ca thu kot lamtumir se prap aty do shkosh per vizit se ke tshpis,0
shqiperoa esht kopesht lule more djemadale more djema dale,0
iku gjermani fundit çliru shqiperia,0
ike merzite,0
jfk lax frankfurt singapore istanbul etj mund besh snapshot tille do thote lamtumire ju lutem drejte pastaj shalgjati kur thote fake news,1
ajd ajd prvoje knej do thush o shqipri sa mka mar malli,0
ku do vesh gjith andej njesoj esht ai qe provuar di çdomethen emigrim,0
udhe mbare mir do ishte ndryshe rrinit zhduknim kto ordiner politikanesh pastaj kerkonim per mir,1
hajt npidhtsames,1
naj rruge per ireland hahaahab,0
udha mbare ju qoft se ma mir se vendin tend kurrr hajt mo per lek ja vlen ik po anej kollaj asht,0
mbar gjithve o zot ikin per nje jet m mir zoti ju bekoft,0
ajd rrug mbare se na cat bythen,1
dallove gjithe qe shqiptar,0
det kripurr eshte vella ku do qe vesh ca besh hallit vendi jot ne kete bote,0
moss ktheu sulo,0
ahhh sa do doja ne pas un ate fat,0
paske shpetu ky ven,0
diten mire karofsh bukur karo mio sa shum andej shtrengohu na bej krenar,1
po mujorshe jan vizat mirsetevini pas ditësh,0
rri ik aman,0
rri perse siken,0
sa keq,0
he se prap ktu do kthehesh,0
thuaj lamtumir se sdihet kthejn,0
fol para kohe se fly ernest le ne gjysme rruges,0
zoti qoft ty,0
ju qe thoni lamtumire shqipri turp tju vise ku do qe shkosh neper bote shqipria eshte vendi ytese parap dite ne shqipri do vesh kur vdesim ne vendin ton do pushojem,0
ikni o shqipe mis ktheni koken mbrapa,0
zoti beft mbar po dish se vendi jot,0
thuaj para kohe lamtumire se fly ernest dihet kurre nqs do nisesh apo jo,0
po per vete po iken m benj ketoo largimet shqiperia sikur po ikni n luft pfff,0
zot na rruaj njerezit duhet levizin,0
beri pune ky liberalizimi vizave se shkojn muaj mbeldh ullinj thom lamtumire vatanit,0
thua kete fajin edi rama per ikjen tende,0
ju ruajt zoti,0
plasikari,1
do shkosh do shkosh prap do kthehesh kujdes se bjer avioni mbahu fort,0
po ikin gjith por mjer qe sdo kesh mundesi shkruash lloqe perditshme,0
zoti mbare mire ishalla atje ku po shkon,0
mirmgjes shqipri se ktu prap per muj fshatar k,1
shtrengo ripin thanas,0
eshte trimeri ikesh vendi jot po punosh luftosh per,0
mezi po pres un ik,0
hajt t fala plakes n rrot t sames,1
prap do ktheheshsi gjith tjeret,0
qenkan tu ik per itali,0
qa than lamtumir shkaterroj kanceri ket vend,0
ik o kthefsh popull qylaxhi,1
mireardhshi,0
hajt qish ttam,1
po lamtumir psesikur ke udhetimin funditne vend huaj huaj do mbetesh,0
udhe mbare ktheni koken mbrapa,0
shnet zotni,0
mktheve mbrapa nkoh,0
udhetim mbare,0
lamtumire se na cat,0
udha mbare,0
shendet paqe pac,0
ernestin besa veshtir se nisesh nja ore,0
po sikur rrezohet avioni do vish prap nshqipri,0
nis ne orar avioni ernest,0
askujt vjen keq per kete vend katandis gjithe larguam mire bejme vetmja gje qe na mban zemren ne vendin tone eshte vetem nena babi familjaret tane gjynah pranuam keta pisa na degradojne vendin ne kete fare feje paqe gjetshin femijet tyre paçin koka kembet kurre skam mallkuar po keshtu erdhi puna ne shqiperi vallaj,1
ishalla ste kthejne o lumath,0
mas muajsh do kthehesh prap,0
sa ndjenj merzie,0
na preket kto foto,0
ecte mbare vlla kushdo qe t jesh mbaj koken mbrapa shiko para,0
se do vish prap pas muaji,0
sa dramatike ben sikur do vdesesh,0
ore di se mallengjeve dy ore qe degjoj sinan hoxhen kengen mirupafshim do kthehem nje dite,0
hajde ndonje cuna,0
hajde moo ju lamtumire thu se ne luft tu ik sa tragjike bani,0
hajt shifemi per muaj dit,0
mbar mir fillimi do jet veshtire,0
do gjeni shtruar gurbertin jeta fundit,0
shko or barbon se ne itali po shkon,1
hahahaah ik o gar,1
mbrapsh ke prap,0
lamtumire bisha takohemi mas muajsh,0
kujded se do cahen gomat,0
kshu t pafsha,0
he mo he se ashtu thoni gjithmon prap po ne shqiperi ktheheni,0
amon qejf modh per refugjat italie na shkrive fare,0
rrugë mbar paç zoti drit bëj kudo shkon,0
po s pelaeu andej hajde prape se s ndalon kush mire mirugjetsha,0
lum,0
sa shpejt kujtua ik,0
o rruga mbare o shok shif kthe ndrru lesh qeverie,1
thuj mirupafshim jo lamtumire lamtumire trego qe kthehesh mopor dashje dashje aty ke kthe,0
vones paske kap por rensi qe po ik bo ma mrapsh,0
thuaj mirupafshim lamtumire kur do vish kurre halabak,1
tfala andej,0
po festen ku po ikni,0
shnet na harroni por na kujtoni se ku dijeti do vini prap,0
hajt se dihet ndoshta kthejn prap,0
o thon lamtumire shqprise per vitin se kthet mo tani kismet jav par janarit vje,0
mirupafshin se përsëri do kthehesh ngado shkosh,0
mbare,0
shum bukur thoni lamtumir shqiperi po ketu ku ne gjermani dini se eshte let jetesa sado behet mire emigrim prap shqiperia ngelet shqiperi respekt,0
t fala kush pyesi,0
mbare ju shkofte gjithandej,0
rama ik,0
rruga mbare ju qofte,0
ik nji her se tkthejn,0
jo lamtumir po mirupafshim,0
opooo dale more ku vete un jo jo zdegjoka ky pupu,0
kujt plasi trapi ikni ju ma mir per ne qe rrin,1
mendoj hajt diten mir faleminderit,0
ajde tung g po se kthehesh mo se na ke thon lamtumir nashi,0
ja pafsh bojen shqiperis,0
duket se ke heren pare,0
prit vi un,0
tu prift mar njoh kyt ndjenje,0
buon viaggio ishalla ste kthejn,0
fajin shqiperia legen rri aty rrezoje vot rri para mbrapa legen politikaneve,1
lamtumir thon kur iken mali ne kembe jo avion,0
na hiken ca infermiere,0
hajt lamtumir,0
po iken ne lufte o qazim gjithe tjeret special,0
no shyqyr qe po iken po del zemra venit emocionet na bo kot sikur merzitesh duke thon lamtumir po shnet zoti rujt,0
