Video ID,Author,Comment,Label
gnq_bShXo60,@diamantinafurtuna9010,po ky duhet jet qellimi final cdo partie besimi tek drejtesia dhenia llogari cdo personi implikuar jo luft partish per mbrojtjen hajdutave se injoron gjith vlerat partis distancimi persona implikuar qellimi perbashket vlerat kombetare interesat popyllit,0
2MYQBaog-d4,@user-dy7fx8ir8k,professor gezova qe pashe intervisten tende gjitha jane verteta respect,0
HxuCXIgilFc,@astritislamaj8063,po ku pinguin cfar thot mir ja ben ketij,0
HxuCXIgilFc,@silvesterpanxhi3890,bravo tani shume kd,1
HxuCXIgilFc,@annakamp955,artan hoxha,0
2MYQBaog-d4,@bilbilbaci6050,vrau burrin motreskriminel,0
CMPqrA5suRo,@kevinmertens.5162,kush do qofte zote per popullin zoti madh eshte vetem nji do lajne gjith gjynafet qe kane bere kuntra popullit do lajne se ku shkojne os vetem plumbi lane hesapet kta plera,1
gnq_bShXo60,@user-ol9on9sf4w,trimii çepanit,0
y-5Vl61eZmY,@user-ir1qz5mb5q,bravo o trim po rrezikon veten per hakun popullit bravo,0
SDxqL7L2Ivo,@festimaliaj4074,bravo edi rama ecë përpara gjigandë qëntë lehnë karvani do shkojë,0
2MYQBaog-d4,@Ed-vv1tf,o shoku mas rrej kaq sade se perqind shqiptarve ne kohen enverit jetonin ne fshat ata fshatar shkollen mesme,0
zPRIW50IYGU,@gazihasanaj5058,ky esht gnigand n vdo drjtim bravo zoti rama do zoti se mer luli se na piu zeza shqiperi,0
l2TYc4sf9dw,@jondursi3823,rama dul virgjer prej pagzimit gjergjit ki do ngulet prap birin shkaut kristaqi,0
DO6VjP2rIu8,@pepalule8771,ky flet jema zeqos majet thanes,0
CMPqrA5suRo,@Paja-uz3jx,bravo avokat lodhe duke fole verteten,0
CMPqrA5suRo,@fadilalvora2340,ore veprimet bejne keto në pergjithesi duhen konfiskuar gjitha pasurite futen në burg pore lihen lire degradoje populli se po futen në burg do paguaj populli per mbajtur keto,0
R2K4IQGpiGM,@shkodraloce3431,grida mrekullushme,0
SDxqL7L2Ivo,@Lashito276,ku gjeni keto femra more qe marin vemendje inoroncen tyre le hap nje add tik tok palla qe ben interesante,1
PUyqWp5V3sE,@xhiriosmani8436,bravo artan hoxha trim mir ja atij plere,1
gnq_bShXo60,@adfgyhhhggggyh5029,ardhur goja avokatit po sa marrin vet ber llogarinë se po ben llogarit metes harroi qe ngren meta edi saliu tani perflasin,0
CMPqrA5suRo,@rubendisso8213,masakre është bëre shqipërisë po ku syt drejtësisëpolicistë njërrezve ndergjegjshëm kaluan vite vjedhjet kanë sosur drejtësia fjetur,0
PUyqWp5V3sE,@sotirikasiniari6057,z rakip mbaj radhën,0
2MYQBaog-d4,@artor66,kush eshte ky spurdhjak kriminel qe mbron enver kurvenpo vrau preuburgosi interrnoi indra mijera shqiptare more mutper nje fjale goje dergonte ne spaç qafe bariinterrnonte femijeve jet qe muajsh more bir putanesty duhet qijne faren fisin more ndyresireelektrifikim thotemore bythqirene pra vjet mbas lufte vuri nje llampe shqipetarevepo dale lufta nje qeveri demokratike ndihmat amerikane eiropiane shqiperia do behej per vjet europa more qelbesireemisioni pusht qe shqiperia,1
zPRIW50IYGU,@andi.....369,provokator,0
sBuYrv_W1hM,@ErionErion-tc7wg,bravo bravo,0
gnq_bShXo60,@user-xu9qo3iu6g,bravo z idajet beqirite kesh jete shendet o trim,0
CMPqrA5suRo,@trendafilikuq1806,sillni në studio njerez implikuar per mashtrim vjedhje njereve në firmat piramidale suden ky beqiri per cilen eshte denuar burg tani del cv na flete per korrupsion në shqiperi teper neveritshem kur flet,1
HxuCXIgilFc,@argjinagjoca7090,futeni ate prekurorin ne burg qenka spiun ose rrufian,1
8e1U-sfyaXs,@theillyrians1,bravo artist shembull për gjjthe,0
HxuCXIgilFc,@user-cm4bn4nf6z,brabo artan hoxha potrijoti fort bravo qe ngre zerin shum respekte,0
zPRIW50IYGU,@fehmiveseli1471,o edo,0
HxuCXIgilFc,@esmeralda-fh1wh,bravo artan thyje turinjte ketyre kelysheve dules se grekut,1
NE__Imj_Sv0,@ShpetimVladi,bravo zonja edi luarasi the shum verteta aty por kta qe llapin aty vetem shajn shajn shqiprin turp turp vetem turp kta duhen var prej gjuhe shkullaku nesho ky abilekaj,1
2MYQBaog-d4,@j.C1405,enver hoxha muti ma madhi ne evrop njeri zagar ndershem mbytur popullin shqiptar tradhtar krejt kombit ashtu do jet turp koft ati families enver hoxhes helmu krejt popullin shqiptar gjith jan llomi evropes,1
c7b74Ex-kCA,@ervinho,votoni partitë vogla,0
gG62Vu4qwsk,@atdhepellazgu3228,o pustario,1
l2TYc4sf9dw,@gianmarco0757,sal komunisti,1
xzIKCYl4z38,@nasixoxi3337,alibekaj bleksur keq kulishat enverit,1
D3_B8kKmUjc,@Boss-jb6fy,ja lumsha italjanit plerat kan bo tjeret pak po keta paskanqen vampira na pin gjakun,1
zPRIW50IYGU,@contecolor1263,ve pritje tkan ba nje dhurat ke vazhdoj shkruaj kurbeti forcua fiton thon ve rama edi epersi shume avantash ne opinion eurot paret shtetit ky po komondon,0
CMPqrA5suRo,@blackeagle7947,skapin tredhur ramovici kohe fuqia skapit shkon larg se arrestimi disa drejtoreve ish ministrave qe tani jane ne arratiskapi eshte tallja qe behet shqiptareve ne emer demokracise,0
HxuCXIgilFc,@avnielezi926,rrofsh artan zoti bekoft jet gjatrrecpekt,0
HxuCXIgilFc,@ardianshehu2903,o tani po ca xehesh kot ate pleher ja vlen esht lepirs ai dulja,1
zPRIW50IYGU,@martevladi3434,ai asht vet humorist,0
jOI5vUWJbPk,@qendresa3969,bravo avokat beqiri,0
f6EPrj5Jjns,@robertmonci9899,bravo spahi,0
CMPqrA5suRo,@kastriotjonuzaj7540,zonja gazetare përse merrni në intervist avukat llumi gjith shoqris,1
sBuYrv_W1hM,@Lashito276,tan djali lumte pushka,0
l2TYc4sf9dw,@user-tv9ux9iv2z,ai se dijte se cbehet sepse sic ndau tokat fshatshe ashtu bizneset jan kriju fshatshe,0
2MYQBaog-d4,@user-mj2io9qg3o,respekt per zoterine thon asaj fjales qeshur njgjeshur,0
zPRIW50IYGU,@emanuelamarko6175,na shkrivet dy po gjigand dy her shum,0
2MYQBaog-d4,@frederik9861,ik more enveriste se ke bere palle ne ate regjm servil spiun regjimit kriminelit enverpo beme per o vjet europame tallonin apo buken mistrit qe hante gjithe fshataresiapo kafen qe mungonte vite mishin kg ne jave per familje kokrra veze ne jave per familjeedhe vete rronte sulltan ne bllok ne tiranebllok ne durresbllok ne vlore bllok ne volreke pogradecit,1
c7b74Ex-kCA,@donpablo827,cifti rama linda rama njerzit pasur ne evrope hajdute taksat shqiptarve drogen qe kalon ne portin dursit,1
XmB6OyA7iQU,@OOOO-hn2lt,po paske qen armiku popullit,1
J5Cg86mX9kc,@pharmapharma9969,ylli nje felliqesire qe sjell fjale rruga ben ceshtje kombetare ne rrjete shajme gjirokastritetkosovaretkorçaretfierekat etj ça flet mo ylli se bere femije ne per ceshtje kombetare themi atothjeshte perdorim se brendshmi siç ben cdo popull ne bote ik yllo,0
zPRIW50IYGU,@erviskothere6260,futur humoriste tjere jashte se vinte vete ky per rritur audiencenpropagande deshtuar,1
l2TYc4sf9dw,@user-rx3dh7jt9h,o gjergj kokrra gomarit,1
zPRIW50IYGU,@rejhanasadiki8299,ste vjen turp,1
l2TYc4sf9dw,@shkoderalbania8060,respekte gjergj luca nje nder bisnesmenet mire shqiperise,0
9ivr3YoZmCo,@selforrokaj1735,bravo curri rakipllari mirë ja këtyre banditëve gërmadhë së nongratës boçi noka hajdut kriminela,1
HrDU5SxepBA,@bertinushi3908,qeverri sorrosiane bastardet kundra popullit tone,1
SDxqL7L2Ivo,@valbonaxhemalaj5188,gazetare paguar kushedi ci duket vetja,1
2MYQBaog-d4,@shqiponja8857,bravo respekte per sa vertetuat per enver hoxhen,0
CMPqrA5suRo,@farievata,ku ke qene per vjet ketu par qe ke denocuar shoku beqiri po jen deklaratat ilirit cfar do besh po per keta tanishmet perse flet,0
HxuCXIgilFc,@lumigruda2446,ça asht ai krriç mend respekte për z artan hoxha,1
HxuCXIgilFc,@mimozaiseini7005,ike ore artan kok lopa,1
SDxqL7L2Ivo,@KostasGeorgou-yc4qy,z krieminister tapit tokave ke dhene akoma maskara ju qe percare njerezit tokat himares ete bregdetit takojne njerezve qe jane,0
SDxqL7L2Ivo,@user-ux5ol9ty3j,po czjar po nxit zoti rama moj z onja gazetare po kupton qe ai njeri po punon per interesat erta po shqetson qe po voton at njeri zi gjith labria shqetsoj moj zonje jo fjalet kryeministrit vjen keq per ju,1
HxuCXIgilFc,@tomorkapo6351,hallall tano,0
CMPqrA5suRo,@besnikdine5399,vetem budallenjte se kuptojne qe likja monen qe bene loje per shpetuar pasurine,0
2MYQBaog-d4,@QazimNeziri,po imadhi kombit shoku biri dashur kombit shoku enver hoxha,1
yhNUAnnIcMo,@JoseLuis-ex6ow,bq,1
sBuYrv_W1hM,@user-td4zh5ff4m,ai bejleri do burg per jete,1
CMPqrA5suRo,@filepali7411,fjale per ty o avokat sa drejte sa vertete t lumte se po t pak shoke do t ishim sot kshtu por kur se shkuen shume kohe besimi asht shuuum vone shuuum vone kuuuur po bahet drejtesi respekte per ty avokat,0
CMPqrA5suRo,@haqodoli1727,nguron spakuketa hajdut duhet fut disa vjet perpara ne burg,1
HxuCXIgilFc,@kujtimqylafku2575,artan hoxha shume madh,0
-IUyAKMtBWc,@user-yc2br2ln2r,spaku tarrallaku,1
mYFcmLX4mUc,@erjonjaho6104,femit ne per bot marin shtepit pleqve ne alb turp nje hyrje qe kan,0
JD-tAYIpgaA,@sonoio2022,cfar avvocato fshatar ky avvokat akuzon per drog alkolnuk di avvokati qe po fakte qe esht perdorus mund mari denancim,0
NE__Imj_Sv0,@user-ju3si7qp3s,shpirti enver hoxhes shkuar ne shpirtin edi rames sa jet rama do vuajn ky popull ai duhet digjet ne zjarr ju qe votoni per ai,1
Y94GQrRkaGY,@mariglenduro4596,rama kurv o greg kthejeni rrefugjatet se ky kurva shkerdhen erdogani,1
_66eRcxv4Fk,@albtepelena2478,ben gabim qe vune dy kanidat shqiptarnuk duhej ne asnje menyrvotat do merte vetem nje kanidat gjithe shqiptaretkte nuke dine ata vune kanidatur,0
-cxDsZlfQQo,@GentianFerhati,po trokasin prangat hajduti shqiptarve,1
2MYQBaog-d4,@ylberkurcani4683,ku ishte diktator enveri o korbe zeze,1
l2TYc4sf9dw,@vedatjanuzi7473,edvini ndjek dragoin bashke ty ai tjetri asht plak ne rruge sigurte sa tkete levizje lire pengesa anijesh maunesh bananepeshkpatate,0
CMPqrA5suRo,@lumi8002,kush esht aj budall qe beson se metvertet jan dar po loj bojn qe shptoje njeri,1
CMPqrA5suRo,@albaniaelbasan9839,bravo av shkerfhat tjeter llap tjeter kerkon neper gjykatpazarxhi gjyqtar,1
R2K4IQGpiGM,@linalina7848,moj grida sulmeve femër në mes posht sa detyrave për hir djalit lësh politikën degjtani fillove diskutosh hapesh probleme nevojë di populli,0
R2K4IQGpiGM,@eduartjakupi3523,edi rama,0
jOI5vUWJbPk,@AlFlorida.,bravo avokat përmende gjitha o harrove kryesoren firmat piramidale vëllavrasjen,0
HxuCXIgilFc,@besnikdine5399,bravo artan hoxha ja bere mire pleres,0
CMPqrA5suRo,@omarsing7613,kush flet per spiunet harron veten kryespiun,1
HxuCXIgilFc,@enverlami9261,wow fantastik artan hoxha respekt,0
l2TYc4sf9dw,@milaimkastrati9040,madhindrek lucalum na patem,0
ul_GJAU6e-g,@sulomahmutaj4787,po ish lare haleja do shpetuar ky popull,1
HxuCXIgilFc,@anaa3546,waaaa,0
JD-tAYIpgaA,@AliceNike13,une di eshte ne familje ky zoteri por kur qene maya shtatzene ishte per nje dreke ne dajt ky burre qëndronte ne sherbim thua ishte vetmja femer shtatzene ne planet gje qe ndjeva nje xhelozi femërore ky mund jete teper keq por ai moment besoj se ishte fallco,0
sBuYrv_W1hM,@pelasgerillyrier,nje po ja ua them kjart jom prej veriut shqiperis prishtina ju ou bej dije grekve shume gjak gjuh nje ju lutem na futeni ne luft se maroni keq miloin shqiptare,0
HxuCXIgilFc,@adriankolia6100,ooo zagarte qeverise se tradhetareve kini kujdes kete kombse per pagujt koke kaq,0
l2TYc4sf9dw,@tonyademi8739,bravo gjergj luca shume fjale verteta god bless,0
HxuCXIgilFc,@dritanneziri4584,o artan o robqim o pagum o shitum bej kot patriot o pidhmi,1
l2TYc4sf9dw,@alfredkura1738,ke dit ly rrotnkur rrite msove,0
zPRIW50IYGU,@elvanarrasa2342,leri skedinat jepi lulit jep ooo sa qeshaa sudja,0
c7b74Ex-kCA,@antonpikadilli8771,trre bij nonash varen ne litar ne fier ne bon xhiro ne tiron ziz ushtarak lidhni ilir manika hajdutet,1
VJKFRs1xGe8,@bitiladauti446,ky duket qenka komplet tap o flamur,1
2MYQBaog-d4,@danieledemiri1760,cfar demokracije demokraci eshte cfrenim shihni se cfrenun popullin shqipetar mori rrugen botes,0
gG62Vu4qwsk,@artanxhafa3583,brava tani qifsha grekun nones felliqesira,1
c7b74Ex-kCA,@bde7371,po presim videon per ed ramsesin sal berishes,0
Y94GQrRkaGY,@vladimirdushniku2621,vucicin lidhin interesat personalendersa kosoven lidhin interesat kombetareshqiperise kombit shqiptar duhen burra shteti qe tu dhimbset populli vet jo lexues hartimesh artistike sofisteqe ngazellejne vetem turmat populistesi tifozet ne ndeshjet boksit,0
l2TYc4sf9dw,@hondohondo6060,o gjergj luca ndonjë dit për humbur këpuca se shum hapur bythësh prej ramës por do qihet pilli samës,1
l2TYc4sf9dw,@xhikexhike619,ylli duket hetues,0
y-5Vl61eZmY,@linditakola1148,jesh krenare moj zonje hoqi tezga beri veshesh perla ne qafe,0
l2TYc4sf9dw,@enrikrushan3470,mja levdata mburje tregoi kete qe per politike ky tru per zhvillimin qe shkatrimin mja se edime skualifikuan ngjarjet hidhura,0
zPRIW50IYGU,@xhevegjeli6045,mua duket personale shumpo cfar paskan personale keto t dy arrogant madh kryeministi per euro thot po jepi ca o kryeministri s ske ku con,1
xzIKCYl4z38,@tosis255,flase meta per hajdutet esht flase hijena akuzoje ujkun mishngrenes,1
l2TYc4sf9dw,@Koli-ed5ic,gjergj sekreti pasurise tende eshte lepije bolet sales pas nanos metes ketij fundit rames ben gojore,1
YhRDIGr3Ag0,@Elvisvisi1684,thot skemi gjeee skam ber gje,0
PUyqWp5V3sE,@worldstaralbania508,mbyllja ylli fikja poxhat,0
J5Cg86mX9kc,@accmng,manjani nje cope funderrine keshtu qe sja vlen merresh,1
PUyqWp5V3sE,@999.a,posht greku rroft shqipria madhe,0
nVeCIbiouUk,@fatbardhdervishi2150,hallall qumshi nones edi molli thyi hunet ketyre qelbesirave ketyre qelbesirave qe jan shitur tek greket,1
zPRIW50IYGU,@bethpool4933,lushi fantastke,0
d8eRvVLfsnI,@stillotsitsis1163,ore ne elbasan rritet shum peshku ne detin sarandes po sarandiot kan vdekur po per ty rroje rama ata lepirsat specialistat specialitetit kinez,0
2MYQBaog-d4,@user-jx6tp2de4v,oqi kandilin ndezi qirin,0
FtBcuwX8j_0,@user-lc5gq4sk5h,o zotrij rama veliaj jane hajdutat medhej historikisht shqiptaret jane popull qe ska lidhje europjant ky popull eshte msu vujt pra qedhe ne b th qohen ne revolte,1
jOI5vUWJbPk,@lulushellanaj9931,bej veprat qe do populli dumani ska nevoj bilbilos ty ore meta,0
gG62Vu4qwsk,@user-cr9jk9tv6e,o tano lodhesh keta njerz lale po thyja koken thuaj troç vjedh vota do rrij ne burg arrestoj grqia ata qe vodhen vota greqi ai qen bir qeni rrij burg ata qe bajn faj jo se lek ja japin greket baj çte doj ai ok,1
l2TYc4sf9dw,@user-zf2xj9qz2v,futen brrolen kur konkurrence tani eshte parti shtet desh rama ngre desh rama ul mua rruft bolet rama luca se une ik krejt,0
d8eRvVLfsnI,@vloravlora6270,z luca urime per sukseset profesionale nje biznesmen suksesshem megjithese shume munde rezerva per sa ndershem asnje abuzim korruptim eshte biznesi juaj por kur jesh ne takime private apo zyrtare per ceshtje biznesit tende munde perdoresh termin une ne nje emision per problemet sociale ekonomike qe perballet gjithe vendi une por ne gjith qyyetaret shqiptaret jane taksa pagues kundrejt shtetit ne nje fare menyre apo tjetre ne baze asaj qe korespodon taksa eshte vetem tatimi mbi ardhurat por per cdo artikull qe qarkullon paguhet tvsh qe kalon shtetit taksa energjis taksa ujit taksa tokes aksiza karburantit ku per nje liter shteti merr gati lek prandaj z luca biznesi instruktuar ne shifra bej pak llogarit duke qene meodest perdorur termin ne per ty ndoshta sjane gje ato qe paguan shteti po mbahej milionat tu apo ndonje tjetri do zgjidhur problin fiskal prandaj imitoni sjelljen stilin edrames,0
mYFcmLX4mUc,@fiqiriekatana3839,po merre mor nanen mare qoft jetoni bashk,0
2MYQBaog-d4,@BehaMehmeti-lm5mr,kosova tue ndygjua enver hogje ne ne kosov skishum frig prej ish jugusllavis rrnoft enver hoxha futshin ne burg,0
CMPqrA5suRo,@DeshireMerja-mq8uf,mari bota fatin shqipërisë në dore,0
l2TYc4sf9dw,@mariapuka6236,nndrek luca nje artist krahasushem artist lindur respekt mperht ne paqe per respekt dashuri per baben tende fol keq dukesh keq vazhdo jesh ne rrenjet mrekullueshem babait tende,0
l2TYc4sf9dw,@alfredd3699,exactly fix,0
zjR9BPAt-jo,@zyhdishatku4477,batoni don mbroj t mbrojturin,0
gnq_bShXo60,@lizededa1298,rrespekte per emisonin tuaj per avokatin beqiri shume sakte zoti rujte familje,0
y-5Vl61eZmY,@jamba9576,fatimja mije lek vjetera na paska mbatur famijet ne angli o fatime paske ikur per lesh lesht krushkut rexhepit,0
JD-tAYIpgaA,@durimkapllanaj8916,moj maja deri dje pëlqente drogaxhiu apo jepje nonjë dor,0
PUyqWp5V3sE,@tonitafai3103,o suli o tqr pidh ropsh,1
jOI5vUWJbPk,@gertigerti2889,spaku duhet jet blic vones,0
HxuCXIgilFc,@sockerfield,mbyten shqipot kte gjakdhjerin lab grekofil vlores,0
CMPqrA5suRo,@user-ix7em4of8r,ropen kete popullin na vodhen kete popullin na ropen na cveshen o zote cveshen kete popull befshi qefina ate pasuri qefina befshin ate pasuri,0
zPRIW50IYGU,@sannijakupi2796,respekt edi rama krieministri shqiptaris,0
gG62Vu4qwsk,@rudi1265,mereni kete grekun mutit jepni drejten fjales ketyre kermave shitur,1
8e1U-sfyaXs,@alelalea1706,bravo gazetari nje xhest shum mir,0
HxuCXIgilFc,@dyshasturce3012,turp artan turp jo ne tv keshtu,0
8e1U-sfyaXs,@Ninaki867,respecte t madhe ktij cunit gazetar bravo t qoft qenke djal flori,0
8e1U-sfyaXs,@user-xc9lx9vr3y,shuqyr qe paske dal ne vaktin hashashit,0
8e1U-sfyaXs,@fezullaxhafa6822,bravo bravo komplimenti gezatar intelektual nje edukate kultur nje zemer paster,0
c7b74Ex-kCA,@Astonp,ky emision kaluar spak cdo gje tjt ky emision eshte zeri shqipetarve duroni,0
8e1U-sfyaXs,@sarakoka2703,shkreti,0
zPRIW50IYGU,@ALKUKES,ksaj thuhet qeshme ngjeshme,0
8e1U-sfyaXs,@user-rg9ms8ff8i,gazetar reklamash,0
ul_GJAU6e-g,@marindaloku2211,o ouabëftë zoti mbarë rrahet përse ja nxorrët,0
l2TYc4sf9dw,@artimdama418,sna intereson,0
f6EPrj5Jjns,@mehmetismaili6915,o spahiu o spihun o arsliker o puppet kush qe fole ne emer shqiptareve o spihun cfar merresh ne amerike o spihun ke hedhur firme atje kunder shqiptareve o spihun,1
l2TYc4sf9dw,@londoncity1244,o gjergj luca kriminel ortak ne krim pllum gjoken,1
zPRIW50IYGU,@leonardfrroku6595,bravo bravo,0
JD-tAYIpgaA,@mirandakumaraku612,kan shkalluar grat ne shqiperi rrin ter diten kafeneve ne maj tacave kundervihen burrave yt palace grua,1
2MYQBaog-d4,@user-ix7em4of8r,mire ai zot,0
y-5Vl61eZmY,@ermiratozaj6131,respekt per ju avokati beqiri shpresoj qe investikacionet spak shqiperia mund ndertoj nje shtet paster korrupsioni njerezve qe pushtetin mbushen xhepat vjedhjet qe bene shpresoj qe investigimet rikthejne cdo gje qe kane vjedhur mbrapsh shtetit shqipetare perse vonese keto investigime jane perseri nje hap ne drejtimin duhur per shqipetret qe vazhdojne vidhen vete pushtetaret tyre,0
d8eRvVLfsnI,@user-pd6be4po6m,o popull gjergj luca esht vllai edi rames merni ai shikon interesin vet dini neser po erdhi pd ne pushtet kthehet pd sepse do shikoj interesin vet,0
CMPqrA5suRo,@AlfredYzeiraj,lumt mallakastrijot pifsha dollin o gjigand,1
HxuCXIgilFc,@erviservis3139,burg le rri se aty meriton,1
y-5Vl61eZmY,@user-dz8ip3uk6o,ku gjeti leket bere pallat prindrit tane kane punuar po skane buke hane,0
SDxqL7L2Ivo,@nikprela4674,per kto probleme tinuk duhet takohesh ministrin grek apo serb duhet besh denencim ne komunitetin europian,0
8e1U-sfyaXs,@safetveizay8010,qeveri krimi,1
9K0R8kWCauo,@albertogrifsha7260,ky prano cdoni mooo,0
PUyqWp5V3sE,@AlbertAlisufi,po jet grek le shkoj jetoj ne greqi rri ne shqiperi yshhhhhht re trap,1
ul_GJAU6e-g,@donpablo827,mir bene vran fare shpetonte ki popull,0
CMPqrA5suRo,@linditamacuku9212,ilir meta rri dhembe per thene qe leke rregulloje dhembet qe njerezve tu vije keq besojne qe ilur neta vjedhur rende ne shqiperi,0
c7b74Ex-kCA,@adriatikmustafaj3535,bravo tope stori,0
c7b74Ex-kCA,@kuqezi2721,ky eshte kulmi pas vjetesh po njelloj po njejtat politikane valle pak faj ne popull qe mbajm akoma ne pushtet keta hajduta horra,1
HxuCXIgilFc,@toninqarkai6298,bravoooooooartan hoxha,0
l2TYc4sf9dw,@unknown-kn8ft,ky ma qytrym hajdut shfrytezon shfrytezon njerzit,1
