Comment,Label
e futen nburg ket mor??,0
Na Dole i Fort More Gjino 😂😂,0
Kuklla vogel 😒,0
@afrimsallufi,0
😂😂😂😂,0
do ja bejn farfallen si 6.3 amg hahahahah,1
hahahaha mir ja kan ba debilit,1
Ah sapun sapun...,0
cunat do ken party do lujn hapa dollapa me zogun hhaha,0
A mer zogu mer zogu do ti shqepin puplat 😂,1
Spaska me dal i gjall qeky,0
🐣🐣,0
a sa qorapet ke me i la ti mor nish 😂😂😂😂,0
E kujt po i rruhet,1
Po bejn fest meshkujt po ju vete nje zoges aty qejf o qejf😂😂😂,0
Esht Mor Vet Me Kto Pun Per Ti Hap Pun Vetes.,0
@armandshengjergji  @ninos_naiz  per ju,0
😝😝😝😝😝😝😝😝😝😝😝,0
Sa shume ngja me hienat ky 🤣🤣,0
E kapi sapunin i shkreti që diten e par,0
sa her do i bjeri sapuni ktij tashi 🤣🤣,0
Ohh ca po mbehesh shqiponje malin o zog,0
Ajde zogu qe na ishte b...,1
Deshi do ndjeki sapunin ky do knaqet do ken fat ato qe jan ne burg se do ju shkoje i super p....😂😂😂😂😂,1
Tmerriii burgut 😂😂,0
😂😂😂🔥🔥🔥 burgu peqinit me zogun e tirones,0
Kujdes sapunin 🤣,0
Cfar i ke ber vetes more zogu do ta shqyejn kafazin aty 🤣,0
🤦🏻‍♀️🤦🏻‍♀️,0
jalla😂,0
👏👏👏👏👏🐒,0
Hahahaa,0
Kur i japin rendsi nje pederasti😤😤,1
😂,0
E ka pas bythen e shkyme qysh jashte ky tipi.,1
Zogu I rrezikshem🤪🤣,0
Ky duhet cuar te burgu pushtave😂,1
Mish i njom😂😂😂😂,0
T burgosurit kan fest dmth😂😂,0
Kan per ta ca rrëndelen 😂😂😂😂,1
Mos fol shum per peqinin or cun,0
Mo mir do ishe ta coshin per kavaj,0
qekan tu u knaq cunat,0
Me zogun i boni reklam dhe sapunit me kte rast🤣 me krah te lehta moj zocke,0
opaaaa sapuni te pret 😂😂😂😂,0
Sa jan shtu keto eskortat ne tr jan bo me keq se te europes😠,0
😂😂😂😂,0
Ah more skifter te lumt zogu te lumt ty😂,0
Burgu qenka dhe per gra,0
😂😂,0
E cajn cunat aty😂😂😂,0
Hashanah,0
😥😂,0
Ai me zor e ka prit kete dit 🤣🤣,0
Te pret ujku i cerrikut aty ma shum lek ke per tbo npeqin ka plot kliet te perjetshem aty 😂😂😂😁,0
Sa her ka per ti ra sapuni t shkretit 🤣🤣,0
Hajde hajdeee,0
O motra,0
"Jo mas tu tall me zogun e Tiranes ,zog, zog , po paska qen zog me bisht ?",0
Kane per ta gris tani ne burg ... do tja grisin tangat,0
Me krah te leht brenda o rop i flliqem ...,1
@endrit.celaj llap lodren atje koft 😂😂😂,0
Ooo Ç'po ferkojn duart Burgaxhinjt😂,0
❤️❤️❤️❤️❤️❤️❤️❤️❤️😂😂😂😂😂😂,0
Hahahahahahahaaahahahah,0
I nderoj cunat brenda😂😂,0
O shpirt cka per te hequr byca ty 😂😂😂😂😂,1
😂😂,0
sapuni.com,0
Po ky cpati 😅,0
Jo se kte e cojn te burgu grave,0
Po futeni te burgu u grave 😁,0
zana e zu zogun e mbylli ne kafaz 😂😂,0
😂😂😂😂😂,0
Edhe burgu te kish mbetur pa provuar ! Hajd se do mesohesh !,0
Po  kaper tu kenoqe ka shume sapuna,0
Hahahahahahah peqiiiiiiiiiiiiiiiiiiii ni hahahahhahaha,1
🤞🤞,0
Sapuni me spango o zog kan me ta shtrmtu shasin 😂😂😂,1
😂😂😂😂,0
@saviolprence  shiko se mo i bihe saponi ktit,0
Nga zogu tiranes tani do behesh sorra tiranes  ishalla te cojn te burgu grave 😂🤣🤣🤣,0
mrena ta maj  bythqimin,1
Sirjal i ri ne radiotelevizionin shqiptar.... zogu PRISON BRAEK!😂😂😂🤪😎🥳😜🤣🤣🤣,0
"I duruar por i fituar 
E pa zoti dhe kte",0
😂😂😂😂😂😂😂😂😂,0
Mortjaaaa edhe ky 😂😂😂,0
Sapuniiii 😂,0
tani do kapesh sapunat ne burg 😂😂😂😂😂😂,0
Mortjaaaa edhe ky 😂😂😂,0
😂😂😂😂😂,0
"Dikur i qante syri, tani do i shperthej b...👌 hajt per hajir cuna 😊",1
Se cdu desh more djale,0
Tani si thrasin mo zogu tiranes  po zogu peqinit😂😂,0
Pa problem se fiton ma shum ne burg ky🤣🤣,0
Aty do heqi zin e gjerave qe ka bo ky plera . Nuk do di nga te mari Ancja sa ne te majte e ne te djadhte,0
Put legen a legene duhet me te qujt ty 🤨🤨🤨🤨,1
Tu be endrra realitet 👏,0
Shoqja e re e klases😂,0
Po ky ishte tutor apo punonte edhe vet 🤔😂,0
🤣🤣🤣🤣,0
Po mir cne ky me prostitucion apo me at rast hante dhe ky naj cop per vete. Po ha re per vete e rri urt cte duhet prostitucioni ty,0
🤣🤣🤣🤣,0
Me duket ju ka shkua burgagjive dhurat per vit te ri fest e madhe per ta😂,0
😂,0
Qenkan rehatu cunat e burgut😂,0
😂😂😂😂😂,0
Burgu per burat esht 🤣,0
Utallshim me Zogun ne,0
po dukej ky qe ishte prostitute 😏🤣,1
Carne freska 😂,0
Hahah o do kenaqet aty ky zdo doj te dali prej aty 🤣🤣🤣🤣,0
E mer zog tani do shikosh jet me sy 😂😂😂😂😂,0
hahahah rritet tani behet larask,0
Te ti rroj bytha i boft yzmet cunave mren,1
Tu plotesua endrra mduket.😂😂😂,0
Ky esht me i bukurii ne boteeeee💕💕💕💕❤️,0
Kujdes sapunin cuna,0
Kush ka thene qe burgu eshte per burra,0
kjo eshte foto e modifikuar 😂😂😂,0
Ka pas marak mini fundinJa qe tu be dhe realitet 🤣,0
E knaqe burgun o i shkret 😅,0
Zogu tutor si me t..breshka😂,1
Tani e zhbirojne 😂😂,0
Ata me te perjetshem po festojne po vin zogu pornostarsi do te behet bytha si tyneli kalimashit yttt fis midhje,1
😅😅😅,0
Te burgosurit sapo moren vesh lajmin per arrestimin e kti apo ksaj zogut shperthyen fishekzjarret do e presin krahapur dhe me pantollona hapur 😂,0
Nga zog te behet sorre,0
Hahahahaha ka shkuar cjapi ke kasapi😂😂😂,0
😂😂😂😂 zogu paska qen skifter 🙈,0
E more  zogu do veshin minifundin 😂😂😂😂😂😂,0
😂😂,0
hahahha do i ket te gjith cunat vetem per vete se plasiiii 😂😂😂,0
Jalla me u cudit kan filluar dhe kta te planetit mars te bejn idjotesira 🤦‍♀️🤦‍♀️,0
Po sapunin pse e ka mare kot 😱😀,0
"Aa mo mavri cte beri koka do ta çajn farfallen cunat ...jan duke thirrur cunat ""Nuse re ne fshatin ton""",1
E more zogu e do me behesh zogez mali tani hahahahah,0
Zogu na qenka shqiponje,0
Pse ska vajt te burgu femrave ky m agagag,0
Po atij I eshte plotesuar endra I duket Parajs burku😂😂😂😂,0
ska vajt te burgu femrave ?,0
Do plasin fishekzjarret 😂😂😂😂😂😂,0
"Po shkon ne burg zogu,por do knaqe zogun.",0
😂😂😂😂😂 kan harruar dhe ca tjera pa kap shoqet e ketij gjeja modele,0
Atje t kalbet plehra,1
E dy sapuna ne doree😂😂😂😂,0
Hahahahaha,0
Car ka ne dore sapunin🤔,0
Ai ka vite qe ben budalliqe vetem me ra ne burg 😂😂,0
Do kêrcasi zallota 🍆,1
Kishin nevoje te burgosurit per nje femer...tani nuk do vuajn me per te bere punet e shtepise se i ben ky😂😂😂,0
Vallain po ta dinte babai jot se ca bythqiri do dilje do e kishte derdhur ne lavaman me mir,1
🤣,0
do japi lek ta cojne te burgu i grave😂😂,0
Oo te keqen dasem per cunat ... do plasi gojoria qe diten e par 🙄🙄🙄😂😂😂😂😂,1
Lum si tregtaret e sapunit tashi....,0
Aty do hysh zog tirone ti...po do dalesh pule me zogj..!!,0
Ishalla sdel kurrr 😂😂,0
Fest ne peqin,0
Cojeni ne Ali Dem te grat se do behet nga Zogu Tiranes ne Pula 313 😂,0
I nderove çunat e peqinit o zog,0
Ne burg pederastat,1
Ju doli fati burgaxhinjve hapni shampanj😂,0
Futeni ne burgun e grave 😂,0
Dashnorja e re e burgaxhinjve përjetë.,0
Paska per te vujt keq 😂😂😂,0
Haaaa,0
Dul rrisku i çunave,0
😂😂😂,0
Kena fut sapun te lengshem pa merak,0
Shperblimi i fundvitit per te burgosurit! Hajde cuna ndani torten 😎😂😂,0
😂😂😂,0
Sa pa lidhje,0
😅😅,0
Ky ate do i shkreti 😂😂👌,0
😂,0
Hahahahaha alamet zogu je😂,0
Na plasi trapi,1
Ik mor har,1
Duket e cuditshme por është e vërtetë!,0
Magjia egziston vetem per njerezit qe nuk kan besim ne zot,0
Lesh me qime moj fatime,1
😂😂😂 Cudira shqiptare 😭,0
A mor zot ne 2020 po arrijm e akoma me kto filma 💔😢😢,0
Ahhahahahhaha o zot 🤦‍♀️ akoma besoni tek magjite 🙄🙄,0
Aman aty shqipëri s kanë me cfr mirren e bëjnë budalliqe😯😯,0
@abdulberri @ahmedkalaja,0
Suphan Allah mjerimi I njerit dej ku arrin,0
Esht tmerresisht e frikshme 😒😒😒😒,0
Zoti i ka ne dor gjith🙏🏻ato jan lojra 😤,0
"Zoti i shkaterrofte persona te tille i dhente denimin me te madh! Kjo eshte me keq se te vrasesh ...
e tmerrshme ku arrin robi",1
C’jane keto budalliqe aman😯,0
Po fiks Allahu leshit ja heq ik ore se lat nam me kto budalliqe njerz vl,1
🤣🤣🤣🤣🤣😂,0
ty te ka pjerdh truri o idjot se ska gjalles se te ben magji o tru shplar,1
😂😂,0
Fundi fare magji gjelpera traplliqe .  sa ti futi edhe i 9 ballesh te sistemohemi mir.,1
Mos kuptoj gje vajza se do e mbyseni ne stres te shkreten se ka nje zot☝️ qe na mbron nga xho e keqe sado disa te lig te mundohen te bojn keq esht i madherishmi jon allahu☝️ i qofshim fal qe na mbron ne xhdo  hap te jetes amin.🙏🙏🙏,0
e frikshmeee😲😲,0
Sikur jetojmr ne mesjet kush brson ne kto magjira budallek,0
"O njerez a besoni ne Zot a kerkoni ndihmen e tij,a kerkoni nje engjell mbrojtes,perse i kerkoni nga cfare tju mbroje?Besoni pra se dhe e liga egziston.tmerr tmerr 🙏🙏",0
Po vjen viti 2020 dhe disa njerez meren akoma me kto praktika sa te prapambetura aq edhe keqdashese,0
E frikshme. Ishalla i prishet magjia qe i kane bere. Sa mire me vjen te zbulohet ajo qe e ka bere ta denoncojne,0
Po foton pse e mbulove ti ku ta dim ne kush esh si ta ndihmojm😁,0
eeee pi*ke semes ne maj te thënës 🤦‍♂️,1
Kjo magji duhet te cohet te hoxha te kendohet me kuran sepse vajza ne foto do ket probleme serjoze... nk  do anashkaluar sepse esht rast serjoz perdit shikojm njerz qe vuajn nga sihri.. e lusim Allahun tna ruajt nga sihirxhinjt dhe nga magjit e tyre..🤲 🙏 amin,0
Idioteso keto magjit po kush I beson pyfffff,1
E frikshme o Zot mba doren e lige🙏🙏,0
O Vlla Ma Mir Pyt @elvisnaci  Se Jeta Osht Qef Ska Zgjith Najher Hall Sidomos Komentusit tsh prit komentet Qe Tallen 😂 Faleminderit Dhe Mirupafshim,0
Njerez te qelbur!,1
Akoma besojn tek k'to gjera,0
E po mallin ku e ble ti motra se qeka zjarr fare,0
O zot kush mundohet ti bej keq tjetrit ..nshpi te vet ishalla ..turp qe akm ne 2019 po ndodhin kto cmenduriiii 🤦‍♀️🤦‍♀️🤦‍♀️,1
😭😭😭,0
@dorian.xhixha14,0
"Ça janë këto gjëra kështu, mor zot na ruaj. Ça shpirti kanë këta njerëz që bëjnë këto ligësira.",0
2020 akoma besojn me magji 🤦,0
🙏🙏🙏,0
Pirdh pirdh,1
E do robi nje dit djele pushim,0
"Ja dhe pak do vine keta sharlatanet e JOQ=M ta rregullojne po mo e rruaj fare,harove te thuash anonim trap",0
Jepet me qera ujti,0
dhe ankohen ce skan uj pastaj🤪,0
kane plasur ujerat😂😂,0
PASKA plasur Admirali🤣🤣🤣😉😉😉,0
Hahahahahha keni rastin te laheni..😂,0
KUSH DO PUNE MEKANIK ?,0
Suksese ne jete,0
rama ik,0
Po mer se do i zgjedhim ne problemet ktu 🙂🙂,0
@daniel.balilaj ke inat ti,0
@serxho_disha ta saldoj,0
@vilm__a nder koh qe e ha krruan edhe dhembet apo jo hahaahha,0
@gjonimaringlen futi 2’ se eshte malore🤣,0
@fabiola_fabi_fab po mos e pyet,0
@aldo___e rritet behet i madh me gjemba behet jeshil dhe hahet pjesa brenda,0
@r.ee.i ca i ke bo sponchbobit dhe squerpantsit moj 😂,0
@mar_si0803 😂😂😂,0
"@keti.ona1 😂😂😂😂😂 shekulli 101,",0
@adia86aida Po si funksionon? Te vdesi njeriu? Per ca e kane fut melcine aty?,0
@angela_mjalti shum pak ai level... haha,0
@fabjolamataj 😂😂😂😂😂,0
@deandhimitri hahahahaha,0
@gasper.kukaj hahahaha jo mos esht elvisi 😂😜,0
@astrit_vrapi po re,0
@zajmi95 mund tme kontaktoni pak ndm kusbdo qe ka postu kte,0
@njoftimeperpune ca pune?,0
@kledion_cupi 😂😂😂,0
@donaaah1 mozomakeq 😂😂😂😂😂😂,0
@xheni_shuli fiks ashtu esht.,0
@daniela.ymeri *doubt*,0
@dino_buna_ 👏👏😂😂😂,0
@ridvan_metalia e njof un ashtu esht,0
@fuxck13 mir se i them un,0
"@hysenukajardian po eshte nga Maliqi spiun eshte , ska njerez me felliqesira se maliqaret  mashtrusa intrigues gjithe te ligat i kane",1
@_iamgreta_ PSE Greta ke udhetuar dhe ti si keta me parë haha👋👋,0
@lolitaperkola hahahahaha bashke me tyyy ishallaaa 🙏🤣🤣🤣,0
@lufti__kasmi po sa i trash bohesh dhe ti o bisha kjo ka zbritur nga krahu i pasagjerit dmth ka kaluar siper marshit e ka dal ne krahun tjtr 🤣🤣🤣🤣,1
@rrokaj.ela Po' kto e Kane te perditshme.Ai idioti aty e di shume mire qe ashte gabim.Nuk besoj se ashte Hera e pare qe e parkon ashtu makinen.,1
@njoftimeperpune  ca vendi e kemi pune,0
@klaudio.1smalaj kur,0
@jetnor_gjini_ 😂😂😂😂😂,0
@redi.malushaj kush do e lej vall,0
@enesbyberi_ 😂😂😂🤣,0
@anamuca95 😂,0
@tracerx_0x99 po ti kush je demi apo gomari,1
@elion98 tamam 😏,0
@marsi_k86 ta mbeshtes mendimin 😁,0
@reida_kurtzmalaj hahahhahhahaha a mos do me i nimue  Red 😂😝,0
@landi.hysa 🇦🇱 nuk behet,0
@erieri182 po moj na iku mosha sna merr me njeri 😜,0
"@the_old_001 po normale se ka kamarieri fjalen e fundit por pronari. Kamarieri embelsisht te thote fjale te mira e te marre pronarin jo ti kthehet kamarieri, si I forte me llafe. Spaguan, ska problem vlla, merr pronarin vjen pronari mbyll qepenin edhe dajak, me terezi. Bejne pagesen pranojne fajin tutjeta. Nuk bejne pagesen therritet policia I fut mrena kaq. Pra 2 opsione, e para me e mire se e dyta",0
@instadelete1828392 😂😂😂,0
@urimdoci joo joo jan gjemba,0
@mariglen_hysa_ ahahahaahahhahahahha,0
@gerta_gerta_31 dreke🙄,0
@_loreta_sabani_ 🤣🤣🤣,0
@arti_mziu 😂😂,0
@adela_qato shm biles,0
@jurgenshega,0
@anisa_cani_98 I paske qef sufllaqet😂,0
"@adriatik_likmeta ne as per 500 lek sna dalin leket, jo me qen me shum. Po simbas ekonomis se vendit jan edhe cmimet. Edhe jasht kshu esht cdo gje per konsum masash, popullatash. Kush ka $$$ ha mir",0
@_p.ndreca 😂 hajt shnet,0
@brunoshahollari jemi te famshem ne😜😜,0
@gestmeti kujtohen koht e vjetra😂,0
🤦🏼‍♂️🤦🏼‍♂️,1
@erjolaa_x goje😂,0
@likamaliqi  gaaaaaa,0
@ana.rama7 e di si ke fol ktu si për vete.,1
@jonida_24 edhe mi dhan lek nuk lun venit pa merak😂😂,0
"@burbuqerexhmati Ok,klm",0
@gentian_peposhi ksaj here me fileto pule,0
@dorikristalit Po ti ca je ..insekt?,1
@bato3112 hahagaha sa e forte,0
@dayana.pyria  ka qen me shku me heret ky 😂 ska qen me ik ne oren 1,0
@ladi__hima 🤣🤣🤣,0
@jaseminaferko_ sallam 🤣🤦‍♂️😛😂,1
@ori_oriada.sh mu mkan thon qe i prish ti..?,0
@henri_zhuri hahahhaha ti nuk je mir 😂😂😂❤,0
@anxhela_ismailonji o zonje e dim qe na keni mbajt ne luft sahere behet fjal per kosoven e permendo thu se e kena harru do e permendi nje te mir deri sa tvdesnii  si mund te flasesh per Kosoven keshtuu ti nuk paske zemer per vlla e moter shqiptare eke grekun me te flliqur mos tkish qen kosova tkish ardh serbi ne kufii injorante,1
@blerinafusha 🙏👍👍,0
@ziflay pastaj kjo ure keshtu kaqen o djal keshtu e mbajme mende,0
@aristea1__ qa shef kshu marrinash maj xp,1
@gitoxhuli po pizzat😂,0
@florida_floridamucollari kujt i bjen nermen per ty 😂,0
@gentamarku1 o zot shyqyr se ishe ja turr nshpin me ba foto 😂😂😂,0
@migenna___ 😂,0
@gaxholli 😉😉,0
@dayana.pyria  nk eshte aq i keq psikopati jo. Haha,1
@leohima342 o i/e holl,0
@francihoxhajj ahhahahahah zigeuner😂😂,0
@2238by nsr do te qeras ty me kshu 😉😂😂😂😂😂😂😂😂,0
@enkimanushaqa 😂😂😂,0
@anna_kocaj  sa per show e bejn,0
@aurora_durres rrofsh😅,0
@007_jurgen qeshtu asht sha zoten🤣,0
@ametiial qyqa 😱,0
@jaseminaferko_ shalqini esht produkt bio prej kungulli 🤣😂🤣😂,0
@zhaneta.el ka dhe me keq 😉,0
@deijvi 😂😂😂😂😂,0
@dorian_mece 😂😂,0
@m1kaela__shkurti po ku mbarohen hallet tona,0
"@manjola_bashaa po ca kujtove ti,kot nuk kushtojnë aq shume",0
@jam_njaziu_tqifsha_robt 😂😂,0
@emirjana_bufja.ote Une.,0
@anna_dnk_ @joqalbania,0
@armenita_reci me 20 lek kg eshte sa per dijeni,0
@migenna___ 😂😂😂😂😂😂,0
@donaa.dervishi ska plocuar gjobat,0
@eltontahiri_ 😂😂😂,0
@_iamgreta_ 😂😂😂😂😂😜👍,0
@don_rexh fol per nji jo per gjith 🙌🏼,0
@dardan.gjini eshte edhe Soal ne Lu,0
@mariglen_lila 😂😂😂😂 Ca ke ti,0
Ta sillja edhe TY QE TA hapnit BASHKE gropen😉😉😉,0
@serian_vata kush te shkoi se😂🤦‍♂️,0
@arjonsmaci  ulu 10 😆😆😆,0
@cxhejms 100 % po,0
@njoftimeperpune sa eshte rroga? Dhe ku?,0
@loni.plaku.44 skam hengur joooo 😂😂😂,0
@elion.elezi 🤣🤣🤣,0
@dayana.pyria na ke myt tu 👉😂😉😂😂😉😂😂😉,0
@pauloprifti_ me bole,1
@klaramaliqllari 🐶🐕🐕,0
@malvina_inna_ e dallon dot ti te sallamet qe ha (nese i ha) se kush kasap ka qene,0
@vida__al Te preku ty,0
@juli_cuts_ qe se ke keq ti 😂,0
Lufra*,0
@meritamuca_ duken duken😏😏😏,0
@stefano_lleshi  sepse shqiperia eshte vend I bekuar. Dajakun nuk ta jep njeri kot ka nje arsye.,0
@fatjoncani.1 jo re ...ska mundsi,0
@ilianmaria un ne menyr kategorike nuk blej,0
@____albania____ ahahaha,0
@elbason123 nuk shof asgje per te qeshur,0
@ergysibrahimi  kja sasht asigja ma,0
@njoftimeperpune po vlla,0
@franceskaalillari ska ca han .dhe e posto 😋,0
@_ajo_goca_001 kugull o lali,0
@elois_oliada ne pun jam edhe un ndaj rastesisht ndodhem ktu per shkak te punes 😉,0
@10___gladi22 🤢😱,0
@nardiferko po po nrm por prap ato qe e kane fiksim jete ky roman nuk jep efekt hic 🤷‍♀️🙌,0
"@aldaaa8  18 vjec do jen kartla droge 😥😥😥 , ose do ndodhen pas hekurave 😥😥😥 . Stop Smoking ✋",0
@univers_un po po fiks fare,0
@iam_e.b hahahhahaha,0
@denis_brazhda ghaaaaa😂😂,0
@flavio___01 lot,0
@xhery_ Merr lek ai per qat pun🔥,0
@ed_er_rama,0
@altinkaso82 tjemi kafsh do kishim nxjerr dicka ndrit...jemi shume me keq,1
@ger_stana 😅,0
@diumukaa MDR te rref dynjonja cuni xhait 😜😅,0
@marku.arjola  ky do kete ngaterruar gramatiken me thyesat dhe ka ber corb edhe njutonin. Haha,0
gallat,0
@mari___us kallashnikovi?,0
@gazi_007_karaj 😂😂😂😂😂😂,0
@c666za 😋😋😋😂😂😂😂,0
@kristiileka hahahahhahahah,0
@julia__kajolli 😂😂😂😂😂😂😂😂😂,0
E pranon gr e  gjakut AB,0
@meryveliu keto nuk me ndalojn mua te haj dy sufllaqe ne vakt 🤷‍♀️,0
@elois_oliada sa fjal te bukra paske 😡,0
@ermind8 psee moo 🤔,0
@mirakugenti nuk shes domote shoku 😂😂😂,0
@indrit26dervishi hahahahahahahaha omg,0
@krenar__jashari bëhet edhe sapun,0
@marsel_cfk e shef ti,0
@miri_miri_2020 hahaha na kan ba krenar cunat e bolzanos spo them gje une,0
@lindaa6896 po ku do behen ndonjeher kto m aman,0
@megitocila26 😂😂,0
@edison_ef 😂😂😂,0
@luani1991 😂😂😂,0
"@lonakalaja4 kemi vetem qeveri e bashki qe kërkojnë taksa,dakord per shërbime qe ofrojne,por a e din ti se sa taksat u merren popullit per shërbime qe nuk ekzistojnë fare! Lere pastaj qe ska asnjë fabrike,as ndërtim,as bujqësi...ku do punojnë ata qe duan te punojnë ,se te gjithe ne zyre është e pamundur",0
@damjanlaloshi 😛,0
@marsida_durres te ai dyqani posht shpis tate m leverdis m shm❤️,0
@enimetaliaj edhe?,0
@gledi_s Pse dot marr leje un ty a ?,0
@ena8426 ❤️,0
@aurora_durres nk i ndez makina do ja 3-4 vet ta shyjn😂🤣,0
@klaumadhi smartin nkrahe spesho shum 😝,0
@angela_mjalti o ne klasa tjeter,0
@sonil_a 😂😂,0
@a.m.e.l.ii.o 😂😂😂😂😂😂😂,0
@klausveliu81 😂😂😂😂,0
@sokolkaci Hajde💪,0
@un.tomsoni 😂😂😂👍👍👍👍👍👍👍👍bravo patjeter e ka mbush koven ah kta njerez te pa shpirt qe s'kan turp e tregojn mas nje viti po mortja ty ishalla.,1
@gman1197 of mo shum,0
@eva_hoxha30 ua xhaxhi ramen 😂,0
